Time (s), Cell Name, Value
128.25372, C50, 0.1188731
132.55888, C50, 0.136049
132.75912, C50, 0.1488468
141.36944, C50, 0.1539283
151.28132, C50, 0.1081511
152.28252, C50, 0.4227634
152.38264, C50, 1
155.6866, C50, 0.1466839
155.88684, C50, 0.1009543
158.08948, C50, 0.1215398
158.6902, C50, 0.1737174
158.79032, C50, 0.4434646
158.89044, C50, 0.487484
181.61768, C50, 0.1111844
203.44384, C50, 0.1655623
203.54396, C50, 0.5143792
203.64408, C50, 0.2905182
210.05176, C50, 0.5871644
210.15188, C50, 0.4355234
217.761, C50, 0.1769665
217.86112, C50, 0.7128049
217.96124, C50, 0.1563474
219.86352, C50, 0.1381072
220.96484, C50, 0.1458746
221.06496, C50, 0.1600409
221.16508, C50, 0.7464426
221.2652, C50, 0.641219
226.57156, C50, 0.1762755
227.17228, C50, 0.1230614
227.2724, C50, 0.2272491
229.2748, C50, 0.1339492
229.37492, C50, 0.1010968
229.57516, C50, 0.6260462
230.47624, C50, 0.1601726
230.57636, C50, 0.1474689
230.67648, C50, 0.6236949
230.7766, C50, 0.4842078
231.7778, C50, 0.1719704
231.97804, C50, 0.5383857
250.40012, C50, 0.1283415
250.50024, C50, 0.201306
251.10096, C50, 0.1714669
251.20108, C50, 0.1977448
254.70528, C50, 0.1129072
260.01164, C50, 0.1550411
262.61476, C50, 0.1579076
262.71488, C50, 0.1406626
268.62196, C50, 0.1291989
270.72448, C50, 0.1433569
301.96192, C50, 0.1622517
302.06204, C50, 0.4085318
302.46252, C50, 0.1813961
303.06324, C50, 0.6734043
308.8702, C50, 0.2601934
317.881, C50, 0.2168621
319.18256, C50, 0.1287149
322.3864, C50, 0.1215211
324.18856, C50, 0.1884651
324.28868, C50, 0.3944322
325.99072, C50, 0.2038748
330.99672, C50, 0.147271
331.19696, C50, 0.3445705
331.29708, C50, 0.4625811
331.3972, C50, 0.4915798
338.9062, C50, 0.113065
344.4128, C50, 0.2364635
372.04592, C50, 0.2698173
372.14604, C50, 0.2711229
372.84688, C50, 0.1040101
375.45, C50, 0.1298962
375.55012, C50, 0.2067936
376.75156, C50, 0.1076353
377.85288, C50, 0.2887731
387.965, C50, 0.1910658
388.06512, C50, 0.2083528
388.56572, C50, 0.1820935
388.66584, C50, 0.2656261
388.76596, C50, 0.4170172
392.17004, C50, 0.3696527
392.27016, C50, 0.1040716
393.57172, C50, 0.1001376
462.45428, C50, 0.3142859
462.5544, C50, 0.1727671
463.35536, C50, 0.486557
463.45548, C50, 0.2647329
465.45788, C50, 0.1221185
469.26244, C50, 0.1442711
470.46388, C50, 0.1887039
470.564, C50, 0.2448944
479.77504, C50, 0.1661704
480.37576, C50, 0.1749941
487.28404, C50, 0.1570136
495.99448, C50, 0.1026398
506.50708, C50, 0.1508597
506.6072, C50, 0.1930593
508.40936, C50, 0.4935221
557.76852, C50, 0.317936
557.86864, C50, 0.308467
572.58628, C50, 0.1375616
572.6864, C50, 0.1521927
577.89264, C50, 0.1628432
578.09288, C50, 0.1270998
578.6935999999999, C50, 0.5114753
578.79372, C50, 0.6407689
578.89384, C50, 0.5648611
578.99396, C50, 0.2185462
579.49456, C50, 0.1977575
579.59468, C50, 0.6643748
579.6948, C50, 0.2926656
580.29552, C50, 0.5896662
580.39564, C50, 0.6359124
580.49576, C50, 0.6181662
581.09648, C50, 0.2686311
581.1966, C50, 0.4563591
581.2967200000001, C50, 0.4451866
581.39684, C50, 0.3650004
583.59948, C50, 0.1311613
583.6996, C50, 0.2600684
583.79972, C50, 0.1784366
586.2026, C50, 0.2163638
586.30272, C50, 0.4034286
586.40284, C50, 0.1371206
588.40524, C50, 0.1023559
588.6054799999999, C50, 0.1974137
588.7056, C50, 0.507889
588.80572, C50, 0.1786981
589.9070400000001, C50, 0.5465051
592.61028, C50, 0.1334243
593.81172, C50, 0.1831527
669.90292, C50, 0.1930256
670.0030400000001, C50, 0.2047691
670.10316, C50, 0.6276492
670.2032799999999, C50, 0.4443031
670.40352, C50, 0.7184706
670.50364, C50, 0.3318777
671.5048399999999, C50, 0.1248907
676.61096, C50, 0.1721384
676.71108, C50, 0.287051
676.8112, C50, 0.4825781
676.91132, C50, 0.3318609
681.01624, C50, 0.116395
683.11876, C50, 0.1688308
686.52284, C50, 0.205449
697.63616, C50, 0.5406982
710.65176, C50, 0.2095417
710.75188, C50, 0.3836394
784.64044, C50, 0.2075534
784.74056, C50, 0.4050432
784.84068, C50, 0.4746412
784.9408, C50, 0.6646531
785.34128, C50, 0.2307934
785.4414, C50, 0.4329376
785.54152, C50, 0.2434806
786.74296, C50, 0.1489263
788.14464, C50, 0.2050489
902.68192, C50, 0.2450899
908.98948, C50, 0.1770058
909.0896, C50, 0.253891
909.18972, C50, 0.5417412
909.28984, C50, 0.6186385
909.38996, C50, 0.4280609
910.0907999999999, C50, 0.1228826
910.89176, C50, 0.1244711
911.092, C50, 0.152941
911.19212, C50, 0.2021462
912.49368, C50, 0.1213439
958.649, C50, 0.1112691
984.58008, C50, 0.1086655
1003.40264, C50, 0.2640018
1003.50276, C50, 0.550518
1003.60288, C50, 0.5083532
1003.80312, C50, 0.6118191
1003.90324, C50, 0.1234861
1006.80672, C50, 0.1242211
1006.90684, C50, 0.1890095
1010.01056, C50, 0.1042699
1012.41344, C50, 0.1358662
1015.81752, C50, 0.1284939
1015.91764, C50, 0.1965194
1016.31812, C50, 0.1001678
1016.41824, C50, 0.1114833
1016.51836, C50, 0.1436081
1027.03096, C50, 0.1440634
1027.13108, C50, 0.814775
1027.2312, C50, 0.1473699
1031.03576, C50, 0.1239307
1031.33612, C50, 0.1248391
1031.43624, C50, 0.1268422
1032.53756, C50, 0.1004583
1032.93804, C50, 0.2357439
1033.03816, C50, 0.1924065
1089.70608, C50, 0.1483195
1149.47772, C50, 0.2717437
1149.57784, C50, 0.103082
3.0036, C51, 0.1646929
8.910679999999999, C51, 0.2258436
9.211040000000001, C51, 0.6606365
9.311159999999999, C51, 0.7233631
9.41128, C51, 0.6485958
9.5114, C51, 0.3169945
10.71284, C51, 0.300499
10.91308, C51, 0.9843495
11.0132, C51, 0.6765563
18.0216, C51, 0.1144725
19.82376, C51, 0.2347181
26.43168, C51, 0.2260137
38.0456, C51, 0.177499
38.44608, C51, 0.106839
41.44968, C51, 0.1714971
44.15292, C51, 0.2869413
46.25544, C51, 0.5513259
46.35556, C51, 1
46.45568, C51, 0.1927165
46.5558, C51, 0.625878
46.65592, C51, 0.3201583
46.75604, C51, 0.491325
55.36636, C51, 0.1501106
55.46648, C51, 0.1379688
55.5666, C51, 0.1631554
63.37596, C51, 0.18035
74.18892, C51, 0.1054991
81.39756, C51, 0.1208415
83.6002, C51, 0.1340781
98.51808, C51, 0.113843
103.42396, C51, 0.1330687
104.02468, C51, 0.11161
105.42636, C51, 0.115599
110.53248, C51, 0.1039086
113.33584, C51, 0.1013708
115.93896, C51, 0.1150267
117.74112, C51, 0.1285532
122.34664, C51, 0.1602257
126.55168, C51, 0.3253854
126.6518, C51, 0.7058414
126.75192, C51, 0.8700212
126.85204, C51, 0.3968822
126.95216, C51, 0.8169301
127.05228, C51, 0.394848
127.1524, C51, 0.3367402
127.25252, C51, 0.1525324
127.55288, C51, 0.1894287
127.653, C51, 0.1520381
127.75312, C51, 0.1293238
129.1548, C51, 0.1213999
129.25492, C51, 0.4092375
129.35504, C51, 0.1900425
129.45516, C51, 0.3225215
148.37784, C51, 0.1203294
150.98096, C51, 0.1177054
154.6854, C51, 0.1111084
158.99056, C51, 0.1372283
159.29092, C51, 0.1099967
161.1932, C51, 0.1898102
166.29932, C51, 0.1272516
168.80232, C51, 0.1189582
174.30892, C51, 0.1335923
174.90964, C51, 0.1120263
175.51036, C51, 0.1091239
178.41384, C51, 0.4098946
178.51396, C51, 0.57105
178.61408, C51, 0.8754649
178.7142, C51, 0.8703525
178.81432, C51, 0.557546
178.91444, C51, 0.2944472
179.01456, C51, 0.2031271
179.11468, C51, 0.2437854
179.51516, C51, 0.4373285
179.61528, C51, 0.3639157
179.7154, C51, 0.2859406
201.2412, C51, 0.1155985
205.64648, C51, 0.1126068
208.2496, C51, 0.1154018
212.35452, C51, 0.1211959
215.55836, C51, 0.1392914
217.56076, C51, 0.1833758
222.96724, C51, 0.1289827
230.57636, C51, 0.112143
233.68008, C51, 0.1577362
236.7838, C51, 0.1106823
238.68608, C51, 0.1314311
239.18668, C51, 0.4199573
239.2868, C51, 0.6430089
239.58716, C51, 0.3349589
239.68728, C51, 0.7695262
242.89112, C51, 0.1050569
242.99124, C51, 0.1645893
250.70048, C51, 0.1864239
250.8006, C51, 0.4019718
250.90072, C51, 0.3270653
251.40132, C51, 0.3432162
251.50144, C51, 0.4434112
251.60156, C51, 0.1339565
251.8018, C51, 0.517114
251.90192, C51, 0.3290678
252.10216, C51, 0.2550045
255.10576, C51, 0.3214602
255.20588, C51, 0.3964053
272.72688, C51, 0.1087435
274.22868, C51, 0.1097235
274.3288, C51, 0.1730629
274.42892, C51, 0.9374419
274.52904, C51, 0.673014
274.62916, C51, 0.3395911
287.64476, C51, 0.1142699
301.16096, C51, 0.1702233
302.46252, C51, 0.1142149
309.67116, C51, 0.1061431
315.27788, C51, 0.1047889
322.08604, C51, 0.1237346
327.99312, C51, 0.1486364
328.09324, C51, 0.4827455
328.19336, C51, 0.5853592
328.29348, C51, 0.5613727
328.3936, C51, 0.3566557
328.49372, C51, 0.2472385
332.3984, C51, 0.1123436
337.60464, C51, 0.1025553
341.80968, C51, 0.1099021
348.81808, C51, 0.4601555
348.9182, C51, 0.8548355
349.01832, C51, 0.8595247
349.11844, C51, 0.5001734
349.21856, C51, 0.3991044
349.31868, C51, 0.2688162
349.4188, C51, 0.3917193
371.64544, C51, 0.14242
385.9626, C51, 0.1182246
386.66344, C51, 0.1095816
392.77076, C51, 0.1027314
392.87088, C51, 0.1026687
399.4788, C51, 0.181206
399.67904, C51, 0.8719
399.77916, C51, 0.9904439
399.87928, C51, 0.7491019
399.9794, C51, 0.6474783
400.17964, C51, 0.3159723
400.27976, C51, 0.4512669
400.37988, C51, 0.2653404
400.58012, C51, 0.1660352
401.08072, C51, 0.1028759
401.18084, C51, 0.1216453
401.28096, C51, 0.3038183
401.38108, C51, 0.3637668
415.9986, C51, 0.1023057
441.12872, C51, 0.1408098
459.65092, C51, 0.1321016
477.87276, C51, 0.116467
478.97408, C51, 0.125228
479.17432, C51, 0.1585522
483.079, C51, 0.1270076
498.097, C51, 0.2215293
501.50108, C51, 0.1132214
507.6084, C51, 0.1031783
511.71332, C51, 0.1618375
511.81344, C51, 0.7290968
511.91356, C51, 0.8466419
512.01368, C51, 0.8068307
512.1138, C51, 0.5811984
512.21392, C51, 0.3150681
512.31404, C51, 0.5599365
512.41416, C51, 0.1505087
512.51428, C51, 0.2912466
512.6144, C51, 0.268231
517.42016, C51, 0.1159303
534.84104, C51, 0.1137346
535.24152, C51, 0.119906
538.4453600000001, C51, 0.1307048
540.94836, C51, 0.1309685
546.55508, C51, 0.1619056
549.95916, C51, 0.111491
567.38004, C51, 0.1134672
577.29192, C51, 0.1227481
577.59228, C51, 0.275526
579.1942, C51, 0.1432529
591.50896, C51, 0.1700107
591.80932, C51, 0.1843393
602.12168, C51, 0.1403055
606.12648, C51, 0.201752
606.2266, C51, 0.8205854
606.32672, C51, 0.72502
606.42684, C51, 0.617709
606.52696, C51, 0.3670409
606.62708, C51, 0.3196237
606.7272, C51, 0.4060148
606.82732, C51, 0.2714184
606.92744, C51, 0.6236043
607.1276800000001, C51, 0.1976658
607.2278, C51, 0.2580593
634.66068, C51, 0.1188159
642.7704, C51, 0.1365103
645.97424, C51, 0.1161164
652.68228, C51, 0.1023411
659.19008, C51, 0.1342749
669.90292, C51, 0.1216347
670.804, C51, 0.1041666
672.10556, C51, 0.130552
674.10796, C51, 0.1085839
677.61216, C51, 0.1808475
678.01264, C51, 0.1369086
678.11276, C51, 0.119046
681.91732, C51, 0.2857612
686.12236, C51, 0.1476461
688.325, C51, 0.2186904
690.12716, C51, 0.4004573
690.22728, C51, 0.8468699
690.3274, C51, 0.6062723
690.42752, C51, 0.4634915
690.52764, C51, 0.5021287
690.62776, C51, 0.1712499
696.3346, C51, 0.158293
702.44192, C51, 0.1068918
711.65296, C51, 0.1585426
714.25608, C51, 0.2166587
714.3561999999999, C51, 0.312975
714.45632, C51, 0.7434956
714.55644, C51, 0.5813687
714.65656, C51, 0.1743906
722.16556, C51, 0.1155947
738.4851200000001, C51, 0.1143404
741.08824, C51, 0.1012916
750.19916, C51, 0.1065459
769.32208, C51, 0.1057404
770.924, C51, 0.1042518
778.83348, C51, 0.1218962
780.4354, C51, 0.1014339
783.23876, C51, 0.1542977
785.24116, C51, 0.110027
786.4426, C51, 0.1176724
787.3436799999999, C51, 0.2264282
788.6452399999999, C51, 0.1332667
788.84548, C51, 0.1126659
790.1470399999999, C51, 0.6302881
790.24716, C51, 0.3938802
790.34728, C51, 0.6043577
790.4474, C51, 0.2551301
790.54752, C51, 0.8128397
790.64764, C51, 0.1057489
790.74776, C51, 0.4569629
790.84788, C51, 0.2844762
790.948, C51, 0.2937608
791.14824, C51, 0.2611603
791.34848, C51, 0.5647436
791.4486000000001, C51, 0.2821978
791.64884, C51, 0.172259
797.65604, C51, 0.1010517
811.07212, C51, 0.1427528
815.37728, C51, 0.1106585
817.17944, C51, 0.1398886
830.4954, C51, 0.1102369
862.23344, C51, 0.1010544
867.13932, C51, 0.1027515
869.0416, C51, 0.1199094
870.94388, C51, 0.1309437
872.34556, C51, 0.174791
882.9582799999999, C51, 0.1467908
895.37316, C51, 0.1071754
908.18852, C51, 0.1270763
908.88936, C51, 0.1017568
910.0907999999999, C51, 0.2901164
913.595, C51, 0.3989614
913.69512, C51, 0.7456604
913.79524, C51, 0.802365
913.89536, C51, 0.6496804
913.99548, C51, 0.4534986
914.0956, C51, 0.166693
914.1957200000001, C51, 0.4641882
914.29584, C51, 0.2947382
914.49608, C51, 0.2173711
925.30904, C51, 0.1187458
931.21612, C51, 0.1118634
938.5248800000001, C51, 0.1030086
943.83124, C51, 0.1599306
945.53328, C51, 0.1008456
949.73832, C51, 0.1062149
963.655, C51, 0.1083195
968.4607600000001, C51, 0.1054431
979.47396, C51, 0.1485677
982.8780400000001, C51, 0.1271213
993.1904, C51, 0.1437534
995.99376, C51, 0.1042569
998.7971199999999, C51, 0.227825
1002.50156, C51, 0.1292885
1003.40264, C51, 0.1902978
1004.7042, C51, 0.1679324
1005.00456, C51, 0.1359747
1005.60528, C51, 0.1218126
1006.7066, C51, 0.1858915
1007.30732, C51, 0.1003777
1008.40864, C51, 0.1892805
1008.90924, C51, 0.1049702
1009.2096, C51, 0.1153001
1009.40984, C51, 0.1016193
1009.7102, C51, 0.1058913
1012.41344, C51, 0.104857
1014.01536, C51, 0.1483528
1014.41584, C51, 0.215775
1014.61608, C51, 0.1041946
1014.7162, C51, 0.1594692
1015.91764, C51, 0.1331007
1016.218, C51, 0.1552265
1016.61848, C51, 0.2006779
1016.7186, C51, 0.3448643
1017.31932, C51, 0.1573427
1017.41944, C51, 0.4517017
1017.51956, C51, 0.6414173
1017.61968, C51, 0.1100811
1017.7198, C51, 0.2176119
1017.81992, C51, 0.7279978
1017.92004, C51, 0.1776314
1018.02016, C51, 0.1720424
1018.12028, C51, 0.1404609
1021.32412, C51, 0.1033249
1022.92604, C51, 0.1118561
1033.03816, C51, 0.122602
1036.84272, C51, 0.7876524
1036.94284, C51, 0.8642926
1037.04296, C51, 0.5394964
1037.14308, C51, 0.476169
1037.2432, C51, 0.4444826
1037.34332, C51, 0.2376203
1037.44344, C51, 0.1215822
1037.64368, C51, 0.1542552
1037.7438, C51, 0.2844239
1037.84392, C51, 0.1497462
1038.14428, C51, 0.1960473
1067.57956, C51, 0.2567624
1072.18508, C51, 0.1069731
1074.2876, C51, 0.143713
1075.58916, C51, 0.1386542
1077.49144, C51, 0.1160522
1091.40812, C51, 0.1032802
1092.3092, C51, 0.1114637
1098.817, C51, 0.1168321
1108.22828, C51, 0.1347138
1111.23188, C51, 0.1157513
1116.23788, C51, 0.1323118
1118.841, C51, 0.1647559
1139.06524, C51, 0.1006228
1139.96632, C51, 0.1135184
1146.97472, C51, 0.1107183
1147.57544, C51, 0.1080844
1151.68036, C51, 0.1663752
1152.28108, C51, 0.1362673
1153.78288, C51, 0.1071846
1162.69356, C51, 0.1204106
1162.8938, C51, 0.1065107
69.78364000000001, C52, 0.137505
71.0852, C52, 0.3106262
106.72792, C52, 0.1302137
107.1284, C52, 0.1002745
282.93912, C52, 0.1211305
313.3756, C52, 0.3323397
321.98592, C52, 0.1170321
621.3447200000001, C52, 0.2268152
621.64508, C52, 0.1927615
621.94544, C52, 0.439359
622.04556, C52, 0.3246168
622.2458, C52, 0.2874318
622.34592, C52, 0.1723931
622.94664, C52, 0.1111118
623.0467599999999, C52, 0.8514542
675.70988, C52, 0.14281
728.67336, C52, 0.1119597
728.7734799999999, C52, 0.1299209
728.97372, C52, 0.192468
729.07384, C52, 0.6286787
729.67456, C52, 0.3334577
729.77468, C52, 0.9362307
730.0750399999999, C52, 0.5114361
730.47552, C52, 0.3600768
731.07624, C52, 0.6852493
752.20156, C52, 0.1840333
752.9023999999999, C52, 0.2943817
753.00252, C52, 0.2277302
754.2039600000001, C52, 0.232378
755.30528, C52, 0.340622
769.02172, C52, 0.1441665
769.12184, C52, 0.1178151
769.62244, C52, 0.169729
770.32328, C52, 0.3349933
770.62364, C52, 0.3051589
770.72376, C52, 0.3666363
771.12424, C52, 0.167793
771.22436, C52, 0.1598192
771.4246000000001, C52, 0.14375
771.52472, C52, 0.1663375
805.6656400000001, C52, 0.179525
806.26636, C52, 0.1308075
806.36648, C52, 0.30598
806.86708, C52, 0.1459294
806.9672, C52, 0.5563625
807.06732, C52, 0.1547177
807.26756, C52, 0.5109775
807.56792, C52, 0.1753634
807.76816, C52, 0.2968545
808.9696, C52, 0.2263884
809.06972, C52, 0.1267332
820.984, C52, 0.1301226
821.18424, C52, 0.2288226
821.28436, C52, 0.5018175
822.08532, C52, 0.3181274
822.28556, C52, 0.3286815
822.38568, C52, 0.1863647
822.68604, C52, 0.526458
822.78616, C52, 0.5805405
823.58712, C52, 0.1416118
823.68724, C52, 0.2925925
823.9876, C52, 0.5335822
824.28796, C52, 0.3281772
841.6087199999999, C52, 0.1044059
842.30956, C52, 0.1058977
842.5098, C52, 0.1007477
842.60992, C52, 0.5065016
842.9102799999999, C52, 0.8832982
843.0104, C52, 0.3973002
843.31076, C52, 0.1440809
843.41088, C52, 0.2868971
843.71124, C52, 0.2526165
844.11172, C52, 0.2234628
844.61232, C52, 0.1466216
844.71244, C52, 0.2357187
859.83056, C52, 0.1414562
860.1309199999999, C52, 0.6107644
860.23104, C52, 0.2797297
861.032, C52, 0.2127796
861.13212, C52, 0.6023391
861.33236, C52, 0.1580111
861.73284, C52, 0.1069519
861.93308, C52, 0.3052907
904.98468, C52, 0.186991
905.48528, C52, 0.5105575
905.5854, C52, 0.6055095
942.72992, C52, 0.1657531
943.43076, C52, 0.2550468
943.53088, C52, 0.2958607
943.73112, C52, 0.1314523
943.83124, C52, 0.1166222
944.23172, C52, 0.2375076
944.3318400000001, C52, 0.1810203
944.6322, C52, 0.3884687
944.93256, C52, 0.3690537
945.1328, C52, 0.1579213
1100.41892, C52, 0.100091
1163.79488, C52, 0.1705521
1163.895, C52, 0.110595
1164.59584, C52, 1
1164.99632, C52, 0.5159622
1165.49692, C52, 0.1888115
1165.59704, C52, 0.3579532
1165.8974, C52, 0.3737547
11.61392, C53, 0.3654946
11.71404, C53, 0.7587732
28.93468, C53, 0.269504
29.0348, C53, 0.7157346
29.13492, C53, 0.8487356
29.23504, C53, 0.3214076
29.5354, C53, 0.5987281
29.63552, C53, 0.8359183
47.25664, C53, 0.5234461
47.35676, C53, 0.7537737
116.33944, C53, 0.2133778
116.43956, C53, 0.8885012
116.53968, C53, 0.1089059
120.04388, C53, 0.3785509
120.144, C53, 0.5281022
120.24412, C53, 0.6987737
120.34424, C53, 0.8421901
120.84484, C53, 0.5660007
120.94496, C53, 0.459297
121.04508, C53, 0.612437
158.79032, C53, 0.5003262
158.89044, C53, 0.6845806
158.99056, C53, 0.3335642
159.09068, C53, 0.5872747
159.1908, C53, 0.3051485
159.29092, C53, 0.5582002
171.40544, C53, 0.2062025
171.50556, C53, 0.6425285
171.60568, C53, 0.347837
173.00736, C53, 0.3252167
182.2184, C53, 0.8432859
182.31852, C53, 0.4886754
230.67648, C53, 0.1892425
230.7766, C53, 0.4390415
230.87672, C53, 0.4792758
230.97684, C53, 0.2648792
231.7778, C53, 0.1414946
240.98884, C53, 0.2250679
241.08896, C53, 0.9581938
241.18908, C53, 1
241.2892, C53, 0.8654798
241.38932, C53, 0.6594718
241.48944, C53, 0.4582373
241.58956, C53, 0.1269305
275.43012, C53, 0.1752764
275.53024, C53, 0.5060242
331.3972, C53, 0.1260173
331.49732, C53, 0.3718845
331.59744, C53, 0.8229741
344.21256, C53, 0.7887418
344.31268, C53, 0.634807
351.62144, C53, 0.2545854
351.72156, C53, 0.3385725
394.37268, C53, 0.3730131
394.4728, C53, 0.5007038
394.57292, C53, 0.4547216
488.38536, C53, 0.1174847
578.89384, C53, 0.5783666
578.99396, C53, 0.2584673
579.1942, C53, 0.2050817
579.39444, C53, 0.4635079
598.01676, C53, 0.389659
598.11688, C53, 0.1647135
670.60376, C53, 0.3750093
670.70388, C53, 0.8006164
793.9516, C53, 0.1097298
911.49248, C53, 0.3822114
911.5925999999999, C53, 0.6135577
1032.83792, C53, 0.1081623
1032.93804, C53, 0.177134
1033.03816, C53, 0.1066749
1.90228, C54, 0.2436879
2.10252, C54, 0.1296412
5.5066, C54, 0.1251284
5.60672, C54, 0.1546777
6.5078, C54, 0.1476534
11.5138, C54, 0.2203898
11.91428, C54, 0.2183669
12.0144, C54, 0.138945
12.11452, C54, 0.4302034
12.31476, C54, 0.2185272
12.41488, C54, 0.6223572
13.21584, C54, 0.1103956
13.31596, C54, 0.2655348
13.41608, C54, 0.410319
13.71644, C54, 0.3961228
13.81656, C54, 0.149621
13.91668, C54, 0.2300633
14.41728, C54, 0.1521671
14.61752, C54, 0.1064091
22.12652, C54, 0.1014492
22.72724, C54, 0.1723054
23.22784, C54, 0.1117792
25.23024, C54, 0.110631
26.93228, C54, 0.1228214
28.13372, C54, 0.1475451
28.33396, C54, 0.1014395
29.43528, C54, 0.1959854
29.73564, C54, 0.1033666
29.93588, C54, 0.3076672
30.13612, C54, 0.3079819
30.23624, C54, 0.726673
30.33636, C54, 0.2610283
30.43648, C54, 0.2696323
30.5366, C54, 0.9118735
30.63672, C54, 0.2248303
30.73684, C54, 0.2313287
30.83696, C54, 0.4314295
31.0372, C54, 0.3756798
31.43768, C54, 0.1320966
32.83936, C54, 0.2858704
40.44848, C54, 0.2698525
42.35076, C54, 0.1002089
43.5522, C54, 0.1471857
47.0564, C54, 0.4247292
47.15652, C54, 0.1919903
47.45688, C54, 0.7077511
47.65712, C54, 0.3274938
47.75724, C54, 0.870481
47.95748, C54, 0.3737959
48.0576, C54, 0.1383901
48.15772, C54, 0.1324346
48.25784, C54, 0.1245062
48.45808, C54, 0.4833324
56.46768, C54, 0.1040916
59.77164, C54, 0.1325361
61.97428, C54, 0.3328891
63.0756, C54, 0.1081583
63.47608, C54, 0.1159236
63.5762, C54, 0.3348275
63.67632, C54, 0.24102
67.78124, C54, 0.1299811
68.88256, C54, 0.2048988
68.98268, C54, 0.3088122
69.08280000000001, C54, 0.6499521
69.18292, C54, 0.6201008
74.98988, C54, 0.1039329
78.79443999999999, C54, 0.1188094
85.20211999999999, C54, 0.1160665
86.40356, C54, 0.131236
86.60380000000001, C54, 0.1134074
86.70392, C54, 0.1630114
87.00427999999999, C54, 0.3111163
87.1044, C54, 0.4734328
87.30464000000001, C54, 0.2924877
87.40476, C54, 0.6532258
87.50488, C54, 0.240226
87.70511999999999, C54, 0.3875827
87.80524, C54, 0.1196953
88.00548000000001, C54, 0.4120189
88.1056, C54, 0.1848538
88.20572, C54, 0.310112
88.40595999999999, C54, 0.1157396
91.00908, C54, 0.1281594
93.91256, C54, 0.1033754
98.51808, C54, 0.1017266
99.11879999999999, C54, 0.1385681
100.72072, C54, 0.1244631
104.42516, C54, 0.154214
105.92696, C54, 0.3290516
106.22732, C54, 0.108702
109.03068, C54, 0.1676138
109.23092, C54, 0.1037448
111.03308, C54, 0.1256315
111.1332, C54, 0.1868041
111.83404, C54, 0.1340782
112.1344, C54, 0.1314808
112.93536, C54, 0.1342127
113.23572, C54, 0.1157242
113.33584, C54, 0.320638
113.43596, C54, 0.1709342
113.6362, C54, 0.2468387
114.73752, C54, 0.1593284
116.73992, C54, 0.1800213
116.84004, C54, 0.285317
116.94016, C54, 0.3379183
117.44076, C54, 0.1184352
117.54088, C54, 0.2853312
120.144, C54, 0.216554
120.44436, C54, 0.1493922
121.04508, C54, 0.1161547
121.1452, C54, 0.16355
121.24532, C54, 0.2997071
121.34544, C54, 0.4213209
121.44556, C54, 0.3045678
121.54568, C54, 0.2109252
121.6458, C54, 0.4443934
121.74592, C54, 0.1246706
121.84604, C54, 0.1059428
123.6482, C54, 0.5274857
126.05108, C54, 0.1468756
127.95336, C54, 0.1299146
129.25492, C54, 0.1417068
131.95816, C54, 0.1808971
132.25852, C54, 0.102463
132.55888, C54, 0.1524215
132.75912, C54, 0.4105536
132.95936, C54, 0.3289687
133.25972, C54, 0.555324
133.35984, C54, 0.2642829
133.45996, C54, 0.3525264
133.6602, C54, 0.5513144
133.76032, C54, 0.3019259
133.86044, C54, 0.3386505
138.6662, C54, 0.159912
142.1704, C54, 0.1870061
142.27052, C54, 0.1351242
142.87124, C54, 0.2223056
143.07148, C54, 0.2624496
143.37184, C54, 0.1306571
143.6722, C54, 0.2528656
143.77232, C54, 0.2937773
143.87244, C54, 0.3049409
143.97256, C54, 0.1697679
144.07268, C54, 0.1144942
155.08588, C54, 0.1191454
155.38624, C54, 0.1149613
157.38864, C54, 0.1344117
158.28972, C54, 0.145048
159.6914, C54, 0.3153376
159.79152, C54, 0.2102124
159.89164, C54, 0.1942665
159.99176, C54, 0.7617186
160.09188, C54, 0.3438012
160.192, C54, 0.1230124
160.39224, C54, 0.3078558
162.59488, C54, 0.1599812
162.89524, C54, 0.1190007
162.99536, C54, 0.5018419
163.09548, C54, 0.2953436
163.49596, C54, 0.1922594
163.59608, C54, 0.2316152
164.1968, C54, 0.206732
165.29812, C54, 0.2312875
167.701, C54, 0.1602843
171.2052, C54, 0.1187915
174.00856, C54, 0.2086043
174.10868, C54, 0.2096892
180.01576, C54, 0.1545702
181.91804, C54, 0.1801685
182.31852, C54, 0.1675974
182.51876, C54, 0.3551589
182.719, C54, 0.2743859
182.81912, C54, 0.3057758
182.91924, C54, 0.3390742
183.01936, C54, 0.2178936
183.11948, C54, 0.2801887
183.2196, C54, 0.5974737
187.92524, C54, 0.1882682
190.32812, C54, 0.1136961
190.62848, C54, 0.2071867
191.82992, C54, 0.1216381
191.93004, C54, 0.1375008
192.2304, C54, 0.1000904
193.53196, C54, 0.1036313
193.93244, C54, 0.2101386
195.63448, C54, 0.2274553
195.7346, C54, 0.2981344
196.2352, C54, 0.1350635
196.33532, C54, 0.1788561
196.43544, C54, 0.2331633
196.7358, C54, 0.4455515
203.14348, C54, 0.17572
203.7442, C54, 0.1646735
206.34732, C54, 0.1861143
212.35452, C54, 0.2073002
212.65488, C54, 0.1926082
212.85512, C54, 0.3751556
212.95524, C54, 0.3027577
213.15548, C54, 0.1408546
213.2556, C54, 0.2596095
223.2676, C54, 0.2507755
224.66928, C54, 0.1083827
231.37732, C54, 0.1105344
231.7778, C54, 0.1128113
