Time (s), Cell Name, Value
163.3, C13,0.12
163.3, C40,0.26
163.4, C0,0.46
163.4, C32,0.17
163.5, C34,0.16
163.5, C54,0.19
163.6, C27,0.69
163.6, C33,0.14
163.6, C40,0.11
163.6, C54,0.23
163.7, C5,0.15
163.7, C13,0.22
163.9, C1,0.35
163.9, C17,0.19
163.9, C40,0.54
164.0, C1,0.18
164.0, C40,0.42
164.1, C1,0.14
164.1, C13,0.14
164.1, C20,0.14
164.1, C43,0.11
164.2, C0,0.2
164.2, C1,0.5
164.2, C2,0.13
164.2, C22,0.1
164.2, C34,0.19
164.2, C40,0.13
164.2, C54,0.21
164.3, C0,0.53
164.3, C27,1.0
164.4, C13,0.1
164.4, C27,0.48
164.4, C43,0.11
164.5, C27,0.21
164.5, C40,0.32
164.6, C5,0.17
164.7, C38,0.12
164.7, C40,0.72
164.8, C27,0.6
164.8, C43,0.14
164.9, C1,0.12
164.9, C2,0.1
164.9, C12,0.11
164.9, C13,0.18
164.9, C27,0.11
165.0, C9,0.17
165.0, C27,0.17
165.0, C40,0.33
165.1, C13,0.11
165.1, C27,0.69
165.1, C48,0.14
165.2, C1,0.13
165.2, C2,0.11
165.2, C13,0.14
165.2, C27,0.16
165.3, C10,0.2
165.3, C21,0.17
165.3, C27,0.12
165.3, C54,0.23
165.4, C0,0.15
165.4, C40,0.46
165.5, C2,0.13
165.5, C13,0.11
165.5, C14,0.13
165.5, C56,0.14
165.6, C13,0.18
165.6, C32,0.15
165.6, C40,0.21
165.7, C0,0.27
165.7, C1,0.32
165.7, C9,0.13
165.7, C11,0.1
165.7, C12,0.19
165.7, C15,0.12
165.7, C28,0.11
165.7, C33,0.12
165.8, C1,0.13
165.8, C13,0.15
165.8, C22,0.13
165.8, C33,0.17
165.8, C40,0.16
165.9, C32,0.17
165.9, C41,0.15
166.0, C9,0.11
166.0, C33,0.12
166.0, C40,0.21
166.0, C57,0.11
166.1, C5,0.12
166.1, C12,0.14
166.1, C28,0.13
166.1, C40,0.52
166.2, C8,0.18
166.2, C10,0.21
166.3, C8,0.14
166.3, C9,0.14
166.3, C33,0.15
166.3, C40,0.42
166.3, C51,0.13
166.4, C9,0.14
166.4, C33,0.14
166.4, C40,0.12
166.4, C41,0.1
166.5, C13,0.22
166.5, C22,0.11
166.5, C26,0.12
166.5, C38,0.13
166.6, C1,0.18
166.6, C9,0.15
166.6, C43,0.17
166.6, C44,0.16
166.7, C0,0.16
166.7, C1,0.13
166.7, C21,0.15
166.7, C34,0.22
166.7, C35,0.13
166.7, C40,0.31
166.8, C2,0.18
166.8, C12,0.12
166.8, C13,0.14
166.8, C49,0.13
166.9, C43,0.11
167.0, C0,0.13
167.0, C34,0.11
167.0, C36,0.17
167.0, C40,0.35
167.1, C0,0.16
167.1, C32,0.16
167.1, C40,0.34
167.2, C8,0.19
167.2, C10,0.11
167.2, C40,0.36
167.2, C43,0.13
167.3, C9,0.18
167.4, C13,0.12
167.4, C44,0.16
167.5, C10,0.19
167.5, C13,0.12
167.5, C41,0.2
167.6, C0,0.22
167.6, C1,0.21
167.6, C10,0.39
167.6, C33,0.15
167.6, C40,0.1
167.7, C0,0.12
167.7, C1,0.12
167.7, C10,0.13
167.7, C40,0.19
167.7, C44,0.11
167.7, C54,0.16
167.8, C2,0.14
167.8, C5,0.18
167.8, C10,0.14
167.8, C40,0.17
167.9, C0,0.21
167.9, C1,0.21
167.9, C17,0.13
167.9, C25,0.11
167.9, C35,0.1
167.9, C40,0.14
168.0, C0,0.14
168.0, C1,0.73
168.0, C9,0.12
168.0, C19,0.1
168.0, C28,0.24
168.0, C40,0.41
168.1, C1,0.16
168.1, C8,0.11
168.1, C12,0.22
168.1, C28,0.39
168.1, C33,0.23
168.1, C34,0.14
168.2, C8,0.19
168.2, C9,0.35
168.2, C19,0.12
168.3, C8,0.12
168.3, C9,0.43
168.3, C10,0.11
168.3, C13,0.14
168.3, C40,0.13
168.3, C41,0.12
168.4, C2,0.12
168.4, C9,0.16
168.4, C13,0.16
168.4, C21,0.27
168.4, C40,0.12
168.4, C41,0.14
168.4, C44,0.48
168.5, C16,0.11
168.5, C25,0.12
168.5, C28,0.27
168.5, C40,0.21
168.5, C41,0.23
168.5, C44,0.6
168.6, C9,0.53
168.6, C12,0.11
168.6, C15,0.16
168.6, C16,0.68
168.6, C21,0.19
168.6, C28,0.57
168.6, C33,0.28
168.6, C40,0.12
168.6, C41,0.29
168.6, C44,0.31
168.7, C9,0.68
168.7, C21,0.12
168.7, C22,0.13
168.7, C25,0.13
168.7, C43,0.13
168.7, C44,0.71
168.8, C9,0.47
168.8, C40,0.38
168.8, C41,0.26
168.8, C44,0.19
168.8, C51,0.12
168.9, C13,0.12
169.0, C9,0.18
169.0, C33,0.22
169.0, C34,0.18
169.0, C41,0.3
169.1, C33,0.15
169.1, C40,0.49
169.1, C44,0.3
169.2, C9,0.33
169.2, C13,0.11
169.2, C24,0.16
169.2, C33,0.13
169.2, C44,0.24
169.3, C9,0.22
169.3, C32,0.13
169.3, C33,0.1
169.4, C10,0.12
169.4, C40,0.7
169.4, C49,0.13
169.5, C10,0.21
169.5, C13,0.13
169.6, C10,0.16
169.6, C13,0.11
169.6, C15,0.16
169.6, C20,0.11
169.6, C40,0.25
169.7, C19,0.1
169.7, C61,0.11
169.8, C2,0.17
169.8, C8,0.29
169.8, C21,0.14
169.8, C40,0.2
169.9, C8,0.46
169.9, C41,0.14
170.0, C13,0.17
170.0, C40,0.31
170.1, C10,0.55
170.2, C0,0.12
170.2, C10,0.16
170.2, C22,0.12
170.2, C40,0.18
170.2, C43,0.11
170.3, C12,0.14
170.4, C1,0.11
170.4, C5,0.11
170.4, C40,0.26
170.4, C43,0.12
170.6, C17,0.12
170.6, C40,0.33
170.7, C13,0.11
170.7, C15,0.1
170.7, C34,0.11
170.7, C41,0.12
170.8, C2,0.18
170.8, C13,0.2
170.8, C17,0.13
170.8, C43,0.16
170.9, C8,0.19
170.9, C30,0.11
170.9, C41,0.34
170.9, C57,0.11
171.0, C8,0.22
171.0, C35,0.15
171.0, C40,0.14
171.0, C41,0.21
171.11, C9,0.11
171.11, C13,0.11
171.11, C24,0.12
171.11, C30,0.12
171.11, C40,0.11
171.11, C41,0.21
171.21, C2,0.13
171.21, C13,0.15
171.21, C20,0.13
171.21, C30,0.3
171.21, C40,0.31
171.21, C41,0.4
171.21, C54,0.12
171.31, C12,0.14
171.31, C28,0.21
171.31, C40,0.52
171.31, C49,0.15
171.31, C60,0.31
171.41, C25,0.16
171.41, C40,0.2
171.41, C43,0.41
171.41, C53,0.21
171.51, C2,0.19
171.51, C13,0.29
171.51, C40,0.23
171.51, C53,0.64
171.61, C21,0.15
171.61, C40,0.19
171.61, C53,0.35
171.71, C36,0.11
171.81, C26,0.18
171.81, C28,0.17
171.81, C33,0.12
171.91, C21,0.12
171.91, C40,0.32
172.01, C0,0.16
172.01, C1,0.13
172.11, C1,0.11
172.11, C5,0.14
172.11, C10,0.16
172.21, C0,0.11
172.21, C34,0.2
172.31, C10,0.31
172.31, C13,0.16
172.31, C28,0.21
172.41, C13,0.26
172.41, C40,0.27
172.41, C45,0.25
172.51, C12,0.18
172.51, C21,0.21
172.51, C27,0.12
172.51, C45,0.21
172.51, C47,0.11
172.61, C2,0.14
172.61, C24,0.27
172.61, C27,0.12
172.61, C28,0.19
172.61, C40,0.26
172.71, C15,0.11
172.71, C21,0.19
172.71, C28,0.19
172.71, C30,0.13
172.71, C38,0.19
172.71, C40,0.29
172.71, C41,0.62
172.81, C41,0.15
172.81, C43,0.11
172.81, C44,0.23
172.91, C26,0.2
172.91, C41,0.23
173.01, C2,0.1
173.01, C9,0.1
173.01, C21,0.17
173.01, C33,0.11
173.01, C40,0.41
173.01, C41,0.61
173.01, C53,0.33
173.01, C60,0.13
173.11, C5,0.13
173.11, C23,0.19
173.11, C33,0.13
173.11, C35,0.11
173.11, C41,0.48
173.21, C23,0.28
173.21, C26,0.14
173.21, C28,0.13
173.21, C31,0.21
173.21, C33,0.1
173.21, C34,0.12
173.21, C40,0.12
173.31, C28,0.15
173.31, C33,0.18
173.31, C45,0.11
173.41, C40,0.54
173.51, C19,0.17
173.51, C47,0.15
173.61, C1,0.1
173.61, C24,0.2
173.61, C28,0.15
173.71, C1,0.26
173.71, C40,0.55
173.81, C2,0.11
173.81, C25,0.13
173.91, C16,0.16
173.91, C24,0.19
173.91, C40,0.21
174.01, C5,0.11
174.01, C24,0.13
174.01, C40,0.33
174.01, C54,0.21
174.11, C12,0.15
174.11, C13,0.24
174.11, C24,0.18
174.11, C40,0.37
174.11, C49,0.1
174.11, C54,0.21
174.21, C15,0.23
174.21, C26,0.18
174.21, C43,0.16
174.31, C9,0.12
174.31, C13,0.11
174.31, C20,0.11
174.31, C21,0.13
174.31, C51,0.13
174.41, C40,0.12
174.51, C28,0.32
174.51, C34,0.12
174.61, C2,0.15
174.61, C9,0.57
174.61, C13,0.14
174.61, C28,0.14
174.61, C33,0.32
174.61, C44,0.26
174.71, C9,0.18
174.71, C19,0.12
174.71, C27,0.11
174.71, C33,0.13
174.71, C41,0.11
174.71, C44,0.19
174.81, C5,0.1
174.81, C9,0.39
174.81, C33,0.16
174.81, C38,0.13
174.81, C40,0.21
174.81, C44,0.13
174.91, C9,0.38
174.91, C33,0.11
174.91, C40,0.38
174.91, C51,0.11
175.01, C12,0.12
175.01, C18,0.15
175.01, C25,0.1
175.01, C33,0.14
175.01, C40,0.19
175.01, C41,0.18
175.01, C44,0.15
175.11, C9,0.2
175.11, C17,0.15
175.11, C25,0.14
175.11, C28,0.3
175.11, C33,0.13
175.11, C40,0.27
175.21, C9,0.25
175.21, C10,0.11
175.21, C33,0.44
175.21, C44,0.19
175.31, C9,0.15
175.31, C33,0.46
175.31, C34,0.24
175.31, C38,0.13
175.31, C40,0.28
175.31, C41,0.41
175.31, C44,0.67
175.41, C9,0.57
175.41, C13,0.2
175.41, C25,0.25
175.41, C28,0.11
175.41, C34,0.13
175.41, C44,0.32
175.51, C9,0.32
175.51, C22,0.16
175.51, C40,0.31
175.51, C43,0.1
175.51, C51,0.11
175.61, C2,0.15
175.61, C13,0.14
175.61, C40,0.15
175.71, C1,0.12
175.71, C2,0.13
175.71, C10,0.14
175.81, C20,0.14
175.81, C40,0.39
175.91, C0,0.11
175.91, C10,0.38
175.91, C16,0.19
176.01, C43,0.16
176.11, C8,0.25
176.11, C19,0.12
176.11, C40,0.23
176.11, C47,0.34
176.21, C3,0.11
176.21, C8,0.19
176.21, C19,0.11
176.21, C40,0.39
176.21, C43,0.12
176.21, C47,0.5
176.31, C8,0.1
176.31, C19,0.2
176.31, C22,0.14
176.31, C45,0.59
176.31, C47,0.38
176.31, C61,0.26
176.41, C2,0.11
176.41, C24,0.13
176.41, C28,0.25
176.41, C34,0.26
176.41, C45,0.55
176.51, C0,0.16
176.51, C20,0.14
176.51, C28,0.1
176.51, C34,0.11
176.51, C45,0.3
176.61, C19,0.13
176.61, C22,0.12
176.61, C40,0.12
176.71, C13,0.24
176.71, C15,0.17
176.71, C28,0.11
176.71, C34,0.17
176.71, C57,0.17
176.71, C61,0.23
176.81, C6,0.1
176.81, C19,0.18
176.81, C24,0.14
176.81, C28,0.18
176.91, C2,0.11
176.91, C13,0.11
176.91, C24,0.14
176.91, C40,0.77
176.91, C45,0.27
176.91, C57,0.17
177.01, C2,0.14
177.01, C8,0.15
177.01, C12,0.15
177.01, C13,0.19
177.01, C22,0.12
177.01, C45,0.53
177.01, C57,0.33
177.11, C19,0.37
177.11, C24,0.16
177.11, C46,0.1
177.11, C47,0.11
177.11, C57,0.37
177.11, C61,0.19
177.21, C2,0.11
177.21, C19,0.36
177.21, C24,0.1
177.21, C35,0.15
177.21, C57,0.42
177.21, C61,0.25
177.31, C19,0.2
177.31, C40,0.58
177.31, C57,0.14
177.41, C5,0.24
177.41, C19,0.2
177.41, C22,0.15
177.41, C41,0.15
177.41, C46,0.11
177.41, C57,0.23
177.41, C61,0.22
177.51, C10,0.17
177.51, C35,0.1
177.51, C41,0.12
177.51, C43,0.16
177.61, C22,0.34
177.61, C60,0.1
177.71, C22,0.25
177.71, C26,0.18
177.71, C61,0.23
177.81, C19,0.23
177.81, C22,1.0
177.81, C31,0.11
177.81, C40,0.37
177.81, C61,0.11
177.91, C19,0.14
177.91, C22,0.62
177.91, C26,0.21
177.91, C31,0.13
178.01, C3,0.1
178.01, C22,0.59
178.01, C60,0.16
178.11, C12,0.16
178.11, C13,0.25
178.11, C40,0.39
178.11, C41,0.38
178.11, C56,0.12
178.21, C30,0.18
178.21, C40,0.6
178.21, C41,0.65
178.21, C43,0.24
178.31, C13,0.13
178.31, C17,0.11
178.31, C56,0.14
178.41, C12,0.13
178.41, C32,0.57
178.41, C51,0.41
178.51, C5,0.4
178.51, C20,0.15
178.51, C32,0.2
178.51, C49,0.12
178.51, C51,0.57
178.61, C17,0.14
178.61, C32,0.41
178.61, C40,0.48
178.61, C51,0.88
178.71, C5,0.1
178.71, C21,0.41
178.71, C32,0.43
178.71, C40,0.29
178.71, C51,0.87
178.71, C57,0.11
178.81, C21,0.19
178.81, C32,0.32
178.81, C49,0.12
178.81, C51,0.56
178.81, C56,0.12
178.81, C57,0.36
178.81, C60,0.25
178.91, C5,0.13
178.91, C13,0.35
178.91, C40,0.23
178.91, C51,0.29
178.91, C60,0.19
179.01, C51,0.2
179.11, C51,0.24
179.21, C21,0.17
179.31, C15,0.18
179.31, C20,0.1
179.31, C40,0.34
179.42, C2,0.22
179.42, C23,0.16
179.42, C31,0.14
179.42, C40,0.24
179.42, C62,0.11
179.52, C19,0.11
179.52, C21,0.16
179.52, C40,0.17
179.52, C51,0.44
179.52, C57,0.29
179.62, C12,0.11
179.62, C21,0.15
179.62, C24,0.2
179.62, C49,0.14
179.62, C51,0.36
179.62, C57,0.22
179.62, C61,0.12
179.72, C19,0.1
179.72, C26,0.1
179.72, C51,0.29
179.72, C62,0.16
179.82, C27,0.16
179.82, C40,0.44
179.92, C20,0.17
179.92, C21,0.28
179.92, C49,0.16
179.92, C57,0.24
179.92, C60,0.22
180.02, C5,0.11
180.02, C21,0.43
180.02, C25,0.26
180.02, C54,0.15
180.02, C56,0.17
180.02, C57,0.52
180.02, C60,0.21
180.12, C3,0.11
180.12, C21,0.26
180.12, C22,0.14
180.12, C26,0.21
180.12, C57,0.64
180.12, C60,0.41
180.22, C24,0.15
180.22, C25,0.3
180.22, C43,0.22
180.22, C58,0.22
180.22, C60,0.29
180.22, C62,0.3
180.32, C40,0.93
180.32, C62,0.28
180.42, C2,0.13
180.42, C25,0.11
180.42, C43,0.29
180.42, C62,0.14
180.52, C10,0.11
180.52, C35,0.18
180.62, C0,0.31
180.62, C40,0.26
180.62, C43,0.29
180.62, C46,0.27
180.62, C62,0.16
180.72, C0,0.5
180.72, C3,0.11
180.72, C35,0.16
180.72, C39,0.13
180.72, C46,0.63
180.82, C25,0.14
180.82, C35,0.13
180.82, C46,0.25
180.92, C20,0.23
180.92, C24,0.15
180.92, C25,0.1
180.92, C26,0.17
180.92, C34,0.24
180.92, C35,0.71
180.92, C39,0.15
181.02, C6,0.12
181.02, C18,0.13
181.02, C23,0.21
181.02, C34,0.16
181.02, C48,0.44
181.12, C5,0.11
181.12, C15,0.11
181.12, C23,0.34
181.12, C30,0.14
181.12, C42,0.11
181.12, C48,0.55
181.12, C49,0.46
181.12, C60,0.21
181.12, C61,0.16
181.22, C12,0.15
181.22, C15,0.11
181.22, C23,0.63
181.22, C27,0.12
181.22, C37,0.14
181.22, C40,0.36
181.22, C42,0.14
181.22, C48,0.73
181.22, C49,0.17
181.32, C48,0.33
181.42, C3,0.14
181.42, C15,0.11
181.42, C40,0.57
181.52, C8,0.19
181.52, C15,0.2
181.52, C39,0.18
181.52, C40,0.23
181.62, C8,0.12
181.62, C40,0.14
181.62, C49,0.1
181.62, C50,0.11
181.72, C0,0.12
181.72, C40,0.26
181.72, C47,0.18
181.72, C62,0.11
181.82, C47,0.24
181.92, C47,0.13
181.92, C54,0.18
181.92, C59,0.14
182.02, C22,0.16
182.02, C47,0.38
182.02, C59,0.41
182.12, C13,0.29
182.12, C18,0.13
182.12, C43,0.19
182.12, C47,0.71
182.12, C59,0.25
182.22, C2,0.34
182.22, C13,0.24
182.22, C18,0.12
182.22, C19,0.14
182.22, C40,0.85
182.22, C43,0.52
182.22, C47,0.73
182.22, C53,0.84
182.32, C47,0.65
182.32, C53,0.49
182.32, C54,0.17
182.52, C9,0.13
182.52, C20,0.11
182.52, C21,0.14
182.52, C40,0.29
182.52, C54,0.36
182.62, C1,0.1
182.62, C40,0.21
182.72, C5,0.15
182.72, C34,0.14
182.72, C48,0.4
182.72, C54,0.27
182.82, C27,0.1
182.82, C40,0.57
182.82, C47,0.16
182.82, C48,0.21
182.82, C54,0.31
182.92, C3,0.1
182.92, C54,0.34
182.92, C56,0.11
183.02, C12,0.18
183.02, C28,0.14
183.02, C54,0.22
183.12, C5,0.11
183.12, C35,0.12
183.12, C40,0.2
183.12, C54,0.28
183.22, C0,0.1
183.22, C49,0.11
183.22, C54,0.6
183.32, C10,0.16
183.32, C40,0.59
183.42, C12,0.11
183.42, C15,0.15
183.42, C25,0.11
183.52, C23,0.41
183.62, C0,0.1
183.62, C5,0.12
183.62, C11,0.12
183.72, C0,0.6
183.72, C1,0.24
183.72, C9,0.1
183.72, C35,0.13
183.72, C40,0.12
183.82, C0,0.46
183.82, C1,0.73
183.82, C2,0.16
183.82, C43,0.15
183.82, C48,0.11
183.92, C15,0.11
183.92, C35,0.12
183.92, C48,0.16
184.02, C13,0.28
184.02, C21,0.18
184.02, C22,0.11
184.02, C40,0.67
184.12, C12,0.15
184.12, C43,0.11
184.22, C13,0.11
184.32, C12,0.15
184.32, C48,0.11
184.42, C1,0.22
184.42, C40,0.26
184.52, C0,0.39
184.52, C1,0.63
184.52, C10,0.17
184.52, C12,0.2
184.52, C35,0.11
184.52, C40,0.59
184.62, C5,0.11
184.62, C12,0.1
184.62, C23,0.16
184.72, C2,0.17
184.72, C13,0.21
184.72, C18,0.13
184.72, C40,0.15
184.82, C12,0.2
184.82, C30,0.12
184.82, C49,0.1
184.92, C3,0.1
184.92, C40,0.15
184.92, C43,0.21
185.02, C5,0.11
185.02, C40,0.27
185.12, C21,0.18
185.12, C40,0.34
185.22, C43,0.12
185.22, C56,0.17
185.32, C12,0.5
185.32, C13,0.27
185.32, C21,0.18
185.32, C40,0.53
185.42, C11,0.12
185.42, C12,0.21
185.52, C22,0.14
185.62, C0,0.1
185.62, C12,0.16
185.72, C5,0.11
185.72, C40,0.47
185.92, C2,0.16
185.92, C6,0.17
185.92, C12,0.29
185.92, C40,0.23
186.02, C9,0.14
186.12, C12,0.14
186.12, C13,0.13
186.12, C40,0.22
186.22, C12,0.11
186.22, C24,0.13
186.22, C40,0.2
186.32, C22,0.23
186.32, C26,0.11
186.42, C0,0.22
186.42, C5,0.18
186.42, C10,0.16
186.42, C20,0.14
186.42, C27,0.11
186.42, C40,0.36
186.42, C43,0.13
186.62, C11,0.13
186.62, C13,0.11
186.62, C35,0.12
186.62, C40,0.48
186.72, C12,0.17
186.72, C31,0.12
186.82, C0,0.12
186.82, C2,0.18
186.82, C12,0.11
186.82, C13,0.13
186.82, C49,0.17
186.92, C1,0.16
186.92, C12,0.1
186.92, C13,0.15
186.92, C34,0.12
186.92, C38,0.22
186.92, C40,0.32
187.02, C1,0.24
187.02, C5,0.11
187.02, C40,0.25
187.02, C56,0.11
187.12, C21,0.2
187.12, C35,0.1
187.32, C2,0.23
187.32, C12,0.3
187.32, C22,0.11
187.32, C26,0.13
187.32, C43,0.2
187.42, C40,0.42
187.52, C40,0.12
187.62, C0,0.12
187.62, C9,0.11
187.62, C34,0.13
187.72, C0,0.12
187.72, C13,0.16
187.72, C40,0.53
187.83, C9,0.11
187.93, C1,0.15
187.93, C10,0.15
187.93, C14,0.18
187.93, C20,0.1
187.93, C54,0.19
187.93, C56,0.11
188.03, C14,0.14
188.03, C40,0.27
188.13, C13,0.16
188.13, C21,0.26
188.23, C2,0.3
188.23, C15,0.11
188.23, C40,0.5
188.43, C1,0.18
188.43, C12,0.27
188.43, C13,0.12
188.53, C13,0.17
188.53, C40,0.49
188.63, C1,0.1
188.63, C40,0.24
188.73, C12,0.11
188.73, C27,0.14
188.73, C43,0.17
188.83, C12,0.17
188.83, C49,0.12
188.93, C8,0.12
188.93, C40,0.35
188.93, C47,0.15
189.03, C27,0.29
189.03, C47,0.22
189.13, C8,0.15
189.13, C33,0.1
189.13, C40,0.17
189.13, C44,0.23
189.13, C47,0.58
189.23, C5,0.1
189.23, C9,0.12
189.23, C27,0.1
189.23, C33,0.33
189.23, C40,0.14
189.23, C47,0.44
189.33, C34,0.37
189.33, C47,0.44
189.43, C3,0.11
189.43, C13,0.24
189.43, C40,0.11
189.43, C43,0.18
189.43, C47,0.17
189.53, C5,0.21
189.53, C40,0.11
189.63, C13,0.11
189.83, C13,0.12
189.83, C40,0.39
189.93, C1,0.16
189.93, C2,0.17
189.93, C11,0.12
189.93, C15,0.12
189.93, C40,0.31
190.03, C6,0.1
190.03, C40,0.2
190.03, C43,0.12
190.13, C1,0.13
190.13, C20,0.12
190.13, C40,0.3
190.23, C13,0.12
190.33, C0,0.16
190.33, C2,0.11
190.33, C40,0.29
190.33, C54,0.11
190.53, C23,0.11
190.53, C25,0.13
190.63, C12,0.11
190.63, C54,0.21
190.73, C12,0.1
190.73, C13,0.14
190.73, C18,0.1
190.73, C33,0.12
190.73, C40,0.6
190.83, C22,0.11
190.83, C34,0.12
190.83, C59,0.2
190.93, C24,0.2
190.93, C26,0.13
191.03, C1,0.12
191.03, C9,0.13
191.03, C40,0.39
191.13, C2,0.21
191.13, C13,0.12
191.13, C40,0.13
191.23, C8,0.13
191.33, C13,0.11
191.33, C33,0.11
191.33, C47,0.15
191.43, C13,0.14
191.43, C27,0.12
191.43, C40,0.48
191.43, C43,0.14
191.43, C59,0.22
191.53, C15,0.16
191.53, C40,0.26
191.63, C40,0.27
191.73, C10,0.19
191.83, C1,0.47
191.83, C54,0.12
191.93, C54,0.14
192.03, C12,0.22
192.03, C13,0.2
192.13, C0,0.1
192.13, C5,0.26
192.13, C12,0.14
192.13, C21,0.17
192.13, C40,0.57
192.13, C43,0.12
192.23, C0,0.24
192.23, C54,0.1
192.33, C1,0.17
192.33, C40,0.19
192.43, C21,0.15
192.53, C5,0.12
192.53, C15,0.2
192.53, C40,0.4
192.63, C40,0.27
192.83, C13,0.15
192.83, C22,0.14
192.83, C40,0.12
192.93, C7,0.5
192.93, C8,0.15
192.93, C28,0.11
192.93, C40,0.55
192.93, C60,0.12
193.03, C1,0.16
193.03, C7,1.0
193.03, C40,0.27
193.13, C12,0.23
193.13, C26,0.13
193.13, C35,0.17
193.13, C42,0.13
193.23, C2,0.12
193.23, C6,0.11
193.33, C2,0.19
193.43, C2,0.15
193.43, C5,0.12
193.43, C40,0.24
193.53, C5,0.15
193.53, C12,0.15
193.53, C34,0.15
193.53, C54,0.1
193.63, C1,0.14
193.63, C13,0.13
193.73, C40,0.57
193.73, C43,0.11
193.83, C12,0.13
193.83, C43,0.15
193.93, C10,0.11
193.93, C19,0.11
193.93, C40,0.14
193.93, C54,0.21
194.03, C13,0.28
194.03, C37,0.14
194.03, C40,0.19
194.13, C5,0.25
194.13, C12,0.16
194.33, C40,0.28
194.43, C21,0.13
194.43, C22,0.12
194.43, C35,0.14
194.43, C40,0.31
194.53, C1,0.11
194.53, C2,0.24
194.53, C12,0.36
194.53, C13,0.23
194.53, C33,0.17
194.63, C12,0.11
194.63, C44,0.2
194.63, C49,0.11
194.73, C8,0.16
194.73, C21,0.13
194.73, C26,0.2
194.73, C40,0.12
194.83, C47,0.17
194.83, C59,0.15
194.93, C40,0.34
194.93, C59,0.25
195.03, C22,0.11
195.03, C59,0.12
195.13, C9,0.16
195.13, C18,0.16
195.13, C25,0.15
195.13, C40,0.2
195.13, C44,0.24
195.13, C47,0.12
195.23, C24,0.12
195.33, C13,0.18
195.33, C26,0.16
195.33, C40,0.67
195.43, C20,0.13
195.43, C24,0.22
195.43, C26,0.13
195.53, C0,0.15
195.53, C40,0.2
195.63, C25,0.11
195.63, C54,0.23
195.73, C40,0.25
195.73, C54,0.3
195.83, C5,0.1
195.83, C11,0.16
195.83, C40,0.1
195.93, C12,0.21
195.93, C18,0.34
195.93, C26,0.15
195.93, C56,0.13
195.93, C59,0.12
196.03, C13,0.12
196.03, C20,0.21
196.03, C24,0.17
196.24, C5,0.32
196.24, C40,0.41
196.24, C54,0.14
196.34, C0,0.15
196.34, C1,0.13
196.34, C3,0.11
196.34, C40,0.4
196.34, C54,0.18
196.44, C54,0.23
196.54, C2,0.15
196.54, C13,0.18
196.64, C40,0.52
196.64, C43,0.12
196.74, C1,0.11
196.74, C12,0.12
196.74, C54,0.45
196.84, C13,0.14
196.84, C15,0.11
196.84, C20,0.12
196.84, C40,0.24
196.94, C48,0.11
197.04, C2,0.12
197.04, C22,0.11
197.04, C35,0.19
197.04, C57,0.11
197.14, C1,0.18
197.14, C28,0.12
197.14, C40,0.23
197.24, C1,0.23
197.24, C26,0.13
197.24, C40,0.28
197.24, C43,0.17
197.34, C5,0.14
197.34, C16,0.1
197.34, C40,0.5
197.44, C12,0.14
197.44, C35,0.12
197.54, C13,0.29
197.54, C14,0.14
197.64, C0,0.16
197.64, C1,0.16
197.64, C15,0.1
197.64, C35,0.12
197.64, C40,0.31
197.64, C44,0.15
197.74, C0,0.11
197.74, C2,0.25
197.74, C28,0.22
197.84, C0,0.13
197.84, C12,0.13
197.84, C40,0.14
198.04, C12,0.2
198.04, C20,0.15
198.14, C40,0.64
198.24, C12,0.27
198.34, C1,0.14
198.34, C5,0.18
198.34, C49,0.18
198.44, C6,0.1
198.44, C22,0.19
198.44, C40,0.23
198.44, C43,0.13
198.54, C13,0.22
198.54, C25,0.19
198.64, C13,0.13
198.64, C14,0.1
198.64, C40,0.39
198.74, C60,0.25
198.84, C40,0.2
198.84, C48,0.11
198.94, C19,0.11
198.94, C40,0.1
198.94, C49,0.2
199.04, C1,0.18
199.04, C13,0.15
199.14, C2,0.11
199.14, C13,0.12
199.24, C2,0.1
199.34, C2,0.11
199.34, C12,0.19
199.34, C40,0.75
199.44, C8,0.22
199.44, C12,0.37
199.44, C21,0.22
199.44, C26,0.15
199.44, C28,0.15
199.44, C60,0.11
199.54, C8,0.42
199.54, C12,0.18
199.54, C32,0.12
199.54, C33,0.12
199.54, C44,0.11
199.54, C59,0.21
199.64, C2,0.14
199.64, C13,0.18
199.64, C40,0.61
199.74, C5,0.2
199.74, C19,0.1
199.74, C62,0.17
199.84, C40,0.18
199.94, C5,0.18
199.94, C9,0.13
199.94, C12,0.15
199.94, C13,0.2
200.04, C16,0.1
200.04, C40,0.22
200.04, C49,0.13
200.14, C20,0.14
200.14, C40,0.33
200.24, C19,0.11
200.24, C26,0.11
200.24, C28,0.25
200.24, C30,0.12
200.24, C33,0.12
200.24, C56,0.12
200.34, C8,0.12
200.34, C21,0.12
200.34, C25,0.11
200.34, C56,0.32
200.44, C21,0.15
200.44, C26,0.16
200.44, C40,0.3
200.54, C3,0.13
200.54, C18,0.2
200.54, C56,0.44
200.54, C60,0.28
200.64, C20,0.15
200.64, C21,0.15
200.64, C24,0.15
200.64, C26,0.38
200.64, C56,0.43
200.64, C59,0.11
200.64, C60,0.14
200.74, C24,0.28
200.74, C26,0.83
200.74, C30,0.22
200.74, C31,0.1
200.74, C32,0.11
200.74, C40,0.44
200.74, C56,0.57
200.74, C59,0.14
200.84, C20,0.2
200.84, C26,0.49
200.84, C56,0.37
200.84, C59,0.25
200.94, C26,0.33
